log_id,user_id,product_id,session_id,action,timestamp,is_valid_action,user_name,email,signup_date,duplicate_email_flag,invalid_email_flag,product_name,category,price
7112,272,517,sess_672,view,2025-06-25 22:22:12.218542,True,Dawn Martin,invalid_email,2024-03-12,1,1,Reality,Sports,174.52
11918,39,908,sess_672,purchase,2026-03-19 14:51:42.238931,True,James Hall,pinedaanthony@example.org,2024-05-10,0,0,Fire,Clothing,92.84
10204,899,857,sess_672,purchase,2026-05-12 16:26:04.228610,True,Michael Ross,lamberttamara@example.com,2022-08-15,0,0,Right,Home,349.53
13937,418,684,sess_673,purchase,2025-11-24 22:14:34.247953,True,Anthony Jones,francisanna@example.com,2021-08-01,0,0,Research,Electronics,390.44
12349,276,1032,sess_674,view,2025-06-21 20:51:45.240934,True,Joseph King,lmckinney@example.com,2025-09-07,0,0,Interest,Electronics,142.17
6170,298,639,sess_674,add_to_cart,2025-12-04 22:34:28.214026,True,Michael Flowers,omonroe@example.com,2023-08-30,0,0,Red,Sports,85.38
12648,390,743,sess_674,purchase,2025-12-31 09:57:18.242937,True,James Rodriguez,colemanmark@example.com,2022-06-25,0,0,Free,Home,301.54
14032,380,760,sess_674,purchase,2026-04-09 16:57:20.247953,True,Jeff Green,tconner@example.com,2023-02-02,0,0,Sport,Home,340.44
11975,495,662,sess_675,view,2025-11-17 02:58:25.238931,True,Heather Johnson,chase86@example.org,2022-05-18,0,0,Thank,Books,417.34
3555,923,254,sess_675,add_to_cart,2026-03-25 21:53:39.186925,True,UNKNOWN,mcarr@example.com,2024-02-23,0,0,Leg,Clothing,161.43
9247,735,719,sess_676,purchase,2025-12-25 17:40:12.228610,True,Timothy Johnson,tlopez@example.com,invalid_date,0,0,Could,Books,26.6
2367,1091,642,sess_676,view,2026-03-27 02:05:16.186925,True,Martha Hill,ofreeman@example.com,2023-05-11,0,0,Want,Sports,301.92
4494,1073,438,sess_678,view,2025-08-13 15:26:52.203543,True,John Williams,karenrussell@example.net,2024-08-31,0,0,Modern,Books,99.39
237,356,688,sess_678,add_to_cart,2025-11-10 16:29:52.178635,True,Rebecca Hill,carolmooney@example.net,2023-03-28,0,0,Community,Books,352.5
11306,495,229,sess_678,add_to_cart,2026-01-03 23:07:09.237113,True,Heather Johnson,chase86@example.org,2022-05-18,0,0,Themselves,Sports,25.73
8018,427,376,sess_678,view,2026-02-27 00:11:16.222317,True,Justin Vega,tiffany41@example.net,2025-05-24,0,0,Real,Home,460.49
13205,134,905,sess_679,add_to_cart,2025-06-29 20:27:39.245946,True,Dennis Rush,walkermary@example.net,2025-11-06,0,0,Civil,Sports,301.05
10941,735,834,sess_68,add_to_cart,2025-12-25 01:45:06.228610,True,Timothy Johnson,tlopez@example.com,invalid_date,0,0,Box,Home,276.14
7486,1008,900,sess_68,add_to_cart,2026-05-24 11:09:02.219548,True,Donald Pena,jonesmarcus@example.com,2025-10-28,0,0,Chance,Books,64.07
5947,870,67,sess_680,purchase,2025-08-02 01:16:23.214026,True,Charles Klein,rblack@example.org,2025-02-01,0,0,Score,Books,12.07
1568,138,656,sess_680,view,2025-08-26 10:03:06.185418,True,John Campbell,kowens@example.net,2022-10-29,0,0,National,Sports,481.98
4182,700,384,sess_680,view,2026-04-01 23:50:21.199974,True,Douglas Lowery,alvinmoore@example.net,2022-09-05,0,0,Specific,Electronics,441.71
4032,167,657,sess_681,purchase,2025-08-22 00:40:12.197951,True,Christopher Farley,nbryan@example.net,2022-05-14,0,0,Center,Sports,423.47
5297,610,881,sess_682,view,2025-12-18 01:18:15.211509,True,Michelle Webb,robert99@example.net,2025-09-07,0,0,Admit,Books,227.62
1808,996,273,sess_682,view,2026-06-06 09:54:41.186925,True,UNKNOWN,jonathan77@example.net,2024-07-11,0,0,Drug,Sports,116.47
4509,981,694,sess_683,view,2025-11-18 17:40:08.203543,True,Scott West,rcummings@example.net,2023-09-12,0,0,Remain,Clothing,0.0
549,845,880,sess_683,view,2025-12-29 11:03:11.181409,True,UNKNOWN,pball@example.org,invalid_date,0,0,Social,Home,359.34
5382,508,651,sess_684,add_to_cart,2025-06-13 20:27:32.212022,True,Jenna Rivera,murrayjustin@example.org,2022-10-19,0,0,Including,Clothing,263.05
12837,83,819,sess_684,view,2026-03-03 11:27:05.242937,True,Claire Smith,martinezmelissa@example.com,2023-09-28,0,0,Explain,Home,469.98
7208,188,286,sess_685,add_to_cart,2025-12-10 16:28:30.219548,True,Amy Thornton,morrisemily@example.net,2025-12-14,0,0,Present,Home,0.0
5222,783,81,sess_685,add_to_cart,2026-01-03 01:34:32.209185,True,Steven Mann,rivaselizabeth@example.com,2022-04-21,0,0,Wait,Home,345.98
8773,647,69,sess_685,purchase,2026-03-19 08:11:46.226324,True,Mary Smith,sarah51@example.org,2025-04-07,0,0,Able,Sports,303.7
1865,210,623,sess_688,purchase,2025-07-15 19:01:02.186925,True,Heather Lawson,lramirez@example.org,2022-12-09,0,0,Interview,Electronics,338.23
11724,54,577,sess_688,add_to_cart,2025-09-05 11:36:56.238931,True,Scott Werner,julie12@example.net,2024-11-21,0,0,Stuff,Sports,269.87
14101,412,866,sess_689,view,2025-12-01 00:33:22.249957,True,Donna Lara,kimberlymyers@example.com,2025-07-22,0,0,Pressure,Clothing,188.65
10320,332,784,sess_689,purchase,2025-12-07 14:59:41.228610,True,Erin Johnson,lcole@example.com,2022-02-24,0,0,Personal,Clothing,423.89
13078,3,559,sess_689,view,2026-05-18 02:20:23.243940,True,Cheryl Gomez,invalid_email,2023-04-13,1,1,Then,Sports,92.3
10915,732,48,sess_69,purchase,2025-07-24 17:30:54.228610,True,Heather Roberson,ashleygilmore@example.org,2022-03-13,0,0,Happy,Clothing,347.98
11035,793,979,sess_690,view,2025-12-05 19:42:24.235934,True,Jason Watson,xramos@example.com,2021-10-30,0,0,Page,Home,91.48
5105,98,526,sess_690,purchase,2026-04-04 14:21:52.209185,True,Tamara Soto,vmurphy@example.net,2024-04-02,0,0,Country,Electronics,186.03
7157,537,439,sess_691,view,2025-11-27 08:06:29.218542,True,Anthony Richardson,wilsonregina@example.org,2026-05-09,0,0,Rule,Sports,329.17
13258,187,153,sess_691,add_to_cart,2026-04-01 19:34:54.245946,True,Jason Logan,angela79@example.com,2022-08-21,0,0,Second,Electronics,115.71
11719,673,167,sess_691,add_to_cart,2026-05-21 13:19:13.238931,True,Jessica Rangel,tony67@example.org,2021-08-19,0,0,Explain,Books,180.18
3553,171,1029,sess_693,purchase,2025-07-26 13:05:18.186925,True,Shannon Turner,sydney29@example.org,2023-06-21,0,0,Contain,Clothing,364.16
6297,692,944,sess_693,purchase,2026-01-12 01:21:32.214026,True,Jonathan Wood,jeremytate@example.net,2024-01-10,0,0,Though,Sports,59.32
5528,579,388,sess_693,view,2026-04-13 16:01:51.212022,True,Mrs. Brandy Patterson,brett16@example.org,2025-11-19,0,0,Stage,Books,205.44
7279,467,118,sess_694,view,2025-06-23 20:31:59.219548,True,Veronica Anderson,cannonjason@example.org,2023-07-13,0,0,Resource,Clothing,473.46
1844,364,992,sess_694,purchase,2025-08-27 07:39:39.186925,True,Melinda Cummings,hcameron@example.org,2025-03-10,0,0,Market,Electronics,150.35
4245,122,590,sess_694,add_to_cart,2025-12-27 20:39:54.199974,True,Connie West,frances23@example.com,2026-06-02,0,0,Glass,Books,277.48
8357,178,226,sess_694,add_to_cart,2026-03-14 17:40:35.224321,True,Laura Barnes,jgrimes@example.com,2023-05-03,0,0,Four,Clothing,243.96
3683,881,622,sess_695,purchase,2026-01-25 23:13:23.186925,True,Brianna Mcguire,carol88@example.net,2024-04-30,0,0,Whether,Clothing,319.25
6859,2,136,sess_696,purchase,2026-01-27 20:00:33.216529,True,Shawn Sullivan,natalie57@example.com,invalid_date,0,0,Large,Clothing,152.06
6237,1028,740,sess_696,add_to_cart,2026-03-29 10:27:09.214026,True,Alexandra Hodge,invalid_email,2023-08-01,1,1,Ready,Books,21.87
2638,289,680,sess_696,view,2026-04-02 18:32:31.186925,True,Teresa Adams,lydiahunter@example.net,2021-12-07,0,0,Particular,Sports,70.63
1794,335,42,sess_697,view,2025-07-02 01:13:08.186925,True,Mary Morton,lopezashley@example.com,2023-07-28,0,0,Allow,Clothing,120.14
9464,335,850,sess_697,add_to_cart,2026-05-22 03:46:39.228610,True,Mary Morton,lopezashley@example.com,2023-07-28,0,0,Add,Clothing,475.68
14431,304,918,sess_698,purchase,2025-06-15 02:18:18.249957,True,Tammy Hill,kingdustin@example.org,2024-09-21,0,0,Money,Home,320.46
7002,939,934,sess_698,add_to_cart,2025-11-17 19:44:20.218542,True,Peter Lewis,jneal@example.org,2025-06-22,0,0,Second,Electronics,0.0
1157,354,709,sess_699,add_to_cart,2025-06-18 16:52:48.183414,True,UNKNOWN,jessica52@example.org,2021-08-16,0,0,As,Books,0.0
14503,280,768,sess_7,purchase,2026-01-11 12:34:38.249957,True,Denise Johnston,patricia43@example.org,2024-05-08,0,0,Kind,Electronics,474.3
14594,213,1017,sess_7,add_to_cart,2026-02-06 10:41:21.251960,True,Gary Vaughan,april95@example.net,2023-06-15,0,0,Executive,Books,126.54
2242,361,729,sess_700,view,2025-08-15 14:08:00.186925,True,Robert Hall,laurabrown@example.org,2026-05-10,0,0,Kid,Home,365.4
855,19,599,sess_700,view,2026-01-07 11:35:49.181409,True,Katherine Smith,cclark@example.net,2024-07-16,0,0,Necessary,Electronics,442.01
9907,267,932,sess_700,add_to_cart,2026-04-06 11:23:41.228610,True,Zachary West,katherine08@example.com,2025-09-27,0,0,Small,Clothing,357.8
8557,883,484,sess_701,view,2026-03-03 01:04:24.224321,True,Sarah Valdez,invalid_email,2024-08-08,1,1,Shake,Sports,0.0
13836,545,1059,sess_701,add_to_cart,2026-03-25 10:25:47.247953,True,Hannah Payne,hmccoy@example.org,2024-11-01,0,0,Film,Clothing,469.37
9314,1034,301,sess_702,view,2025-09-19 04:09:21.228610,True,Charles Tucker,kenneth33@example.org,2024-11-04,0,0,New,Sports,360.87
12622,481,944,sess_703,purchase,2025-07-31 09:27:09.240934,True,UNKNOWN,susanowens@example.org,2026-04-25,0,0,Though,Sports,59.32
3196,379,375,sess_703,view,2025-08-23 10:18:28.186925,True,Mrs. Veronica Anderson,jacob05@example.net,2023-08-21,0,0,Experience,Clothing,387.48
2737,558,407,sess_703,purchase,2026-02-26 22:59:29.186925,True,Perry Mcdowell,eshepherd@example.com,2021-11-16,0,0,Both,Books,123.93
7193,426,214,sess_704,purchase,2025-09-27 02:17:06.218542,True,UNKNOWN,heather12@example.org,2023-12-21,0,0,Brother,Sports,35.75
3009,990,127,sess_705,add_to_cart,2025-07-13 18:56:44.186925,True,Steven Park,diazbrandi@example.org,2024-04-11,0,0,Describe,Sports,296.6
4497,447,1095,sess_706,add_to_cart,2025-09-03 23:46:41.203543,True,James White,andersonamanda@example.org,2026-03-12,0,0,Clearly,Clothing,192.28
6067,38,796,sess_706,view,2025-10-01 16:38:39.214026,True,Adriana Arnold,ehill@example.net,2026-02-03,0,0,Special,Clothing,457.53
11152,855,329,sess_707,purchase,2025-08-19 03:33:25.235934,True,William Johnson,traceybaker@example.net,2025-03-08,0,0,Radio,Home,410.59
8013,69,943,sess_707,add_to_cart,2025-09-26 19:39:33.222317,True,Brian Murray,invalid_email,2024-10-13,1,1,Although,Clothing,326.92
6711,844,261,sess_709,add_to_cart,2025-08-17 12:34:27.216529,True,Dylan Peterson,gailmccarthy@example.org,2024-04-04,0,0,Benefit,Home,0.0
9780,283,656,sess_709,purchase,2026-02-20 00:14:50.228610,True,Casey Stanley,ischmitt@example.com,2021-11-19,0,0,National,Sports,481.98
8893,221,201,sess_709,purchase,2026-04-11 22:41:23.226324,True,Beverly Lambert,christinajackson@example.com,2021-10-03,0,0,Claim,Sports,472.74
3424,194,889,sess_710,view,2025-10-20 17:55:30.186925,True,Victoria Rivera,escobarrichard@example.org,2024-10-14,0,0,Movement,Home,457.72
7513,467,811,sess_710,add_to_cart,2025-11-29 22:58:30.219548,True,Veronica Anderson,cannonjason@example.org,2023-07-13,0,0,Education,Books,195.75
3603,381,246,sess_710,add_to_cart,2026-01-02 06:58:14.186925,True,Phillip Wright,deantimothy@example.org,2025-08-17,0,0,Trial,Home,458.53
7889,572,486,sess_712,purchase,2025-09-09 17:18:33.222317,True,Paul Castillo,bgomez@example.net,2023-06-29,0,0,Different,Home,270.03
10925,879,85,sess_712,add_to_cart,2025-10-17 00:20:38.228610,True,Lacey Johnson,npalmer@example.net,2022-03-14,0,0,Table,Home,47.77
3581,99,153,sess_712,add_to_cart,2025-11-12 06:32:03.186925,True,Cheryl Christian,craigphillip@example.com,2021-06-12,0,0,Second,Electronics,115.71
13924,370,26,sess_712,view,2025-11-16 07:58:37.247953,True,Corey Neal,sheacourtney@example.com,2022-03-29,0,0,Will,Sports,247.17
8604,91,255,sess_712,add_to_cart,2026-05-05 06:00:28.224321,True,Johnny Silva,fullerjoy@example.net,2021-07-05,0,0,Occur,Sports,132.89
12405,414,423,sess_713,add_to_cart,2025-07-05 16:18:55.240934,True,Matthew Davenport,jessica04@example.com,2024-05-01,0,0,Young,Sports,196.76
6594,1089,650,sess_713,add_to_cart,2026-05-10 14:03:42.216529,True,Maria Cervantes,wschneider@example.org,2021-10-06,0,0,Test,Sports,6.54
13551,163,964,sess_714,view,2026-02-27 09:17:41.245946,True,Jessica Moore,cathy72@example.org,2024-12-26,0,0,People,Books,475.32
14938,1076,645,sess_715,add_to_cart,2025-12-15 13:47:14.253968,True,Tammy Clark,hfuller@example.com,2025-05-22,0,0,Brother,Sports,305.95
5246,252,379,sess_715,add_to_cart,2026-03-20 21:25:45.211204,True,Heather Stafford,lauren06@example.org,2024-06-29,0,0,Man,Sports,257.72
9946,1059,714,sess_716,purchase,2026-02-16 00:17:48.228610,True,Amanda Kennedy,tony65@example.net,2022-03-20,0,0,Central,Books,0.0
4385,1055,985,sess_716,add_to_cart,2026-03-26 15:21:50.203543,True,Amanda Jackson,joyelliott@example.org,2023-09-16,0,0,Carry,Electronics,0.0
6981,855,545,sess_717,purchase,2025-07-21 06:05:22.216529,True,William Johnson,traceybaker@example.net,2025-03-08,0,0,Sort,Home,371.06
12384,723,415,sess_718,purchase,2025-08-08 01:08:33.240934,True,Christopher Thomas,bclark@example.net,2021-07-12,0,0,Eat,Clothing,319.51
1878,781,127,sess_718,view,2025-10-26 16:31:25.186925,True,Samuel Parks,eprince@example.net,2021-11-17,0,0,Describe,Sports,296.6
14420,795,961,sess_718,purchase,2026-04-24 20:14:21.249957,True,Jennifer Butler,regina03@example.net,2025-01-26,0,0,Two,Sports,398.35
11362,847,359,sess_719,add_to_cart,2025-07-19 03:41:13.237113,True,Kristi Wiley,lisa86@example.com,2025-04-16,0,0,Newspaper,Clothing,149.65
4555,801,359,sess_719,purchase,2025-11-15 04:36:47.203543,True,Tammy Bradley,william56@example.com,2023-03-25,0,0,Newspaper,Clothing,149.65
3899,330,868,sess_719,add_to_cart,2026-04-24 15:06:26.197951,True,Scott Ross,ngoodman@example.com,2022-08-21,0,0,State,Books,313.76
3242,733,152,sess_72,add_to_cart,2025-07-21 09:49:22.186925,True,Gina Kim,zwall@example.net,2022-08-21,0,0,Boy,Electronics,0.0
11338,20,689,sess_72,add_to_cart,2026-03-31 01:30:16.237113,True,UNKNOWN,wilsonkevin@example.net,2026-01-06,0,0,Will,Books,0.0
1470,553,943,sess_720,add_to_cart,2025-09-15 18:27:51.185418,True,Sandra Kelly,morrisanthony@example.net,2023-10-07,0,0,Although,Clothing,326.92
1277,846,424,sess_721,purchase,2025-12-15 05:23:19.183414,True,Johnny Moore,lopezkathleen@example.org,2026-05-23,0,0,Wide,Home,55.43
4860,604,295,sess_722,purchase,2026-01-22 15:59:17.209185,True,Tracy West,michael46@example.com,2024-09-26,0,0,Environment,Sports,0.0
2588,414,499,sess_723,view,2025-10-04 01:08:14.186925,True,Matthew Davenport,jessica04@example.com,2024-05-01,0,0,Stay,Books,209.07
2807,134,529,sess_725,add_to_cart,2025-07-27 14:59:00.186925,True,Dennis Rush,walkermary@example.net,2025-11-06,0,0,Maybe,Clothing,444.93
11397,730,927,sess_725,purchase,2025-10-28 23:17:57.237113,True,UNKNOWN,tiffanyacosta@example.org,2025-08-06,0,0,City,Home,0.0
12902,513,530,sess_726,view,2025-06-18 07:07:37.243940,True,Rebecca Delacruz,olee@example.org,2024-06-11,0,0,Picture,Books,68.1
10855,833,628,sess_726,add_to_cart,2026-03-09 09:38:39.228610,True,Nathan Gonzalez,dcampbell@example.com,2025-09-04,0,0,Ability,Electronics,469.22
11523,1060,852,sess_727,purchase,2025-11-10 16:56:43.237113,True,Brandon Morgan,carrrobert@example.net,invalid_date,0,0,One,Home,320.19
10910,460,262,sess_727,add_to_cart,2026-04-18 17:09:24.228610,True,Nathan Caldwell,kevinramirez@example.org,2024-03-08,0,0,Make,Sports,327.46
6373,55,976,sess_728,view,2025-07-12 22:19:35.214026,True,Joy Watson,ronald98@example.com,2024-08-11,0,0,Fish,Clothing,369.7
9393,1023,1036,sess_728,purchase,2025-07-19 17:53:07.228610,True,Julie Berger,hsmith@example.net,invalid_date,0,0,Miss,Clothing,399.42
8903,792,759,sess_728,add_to_cart,2025-10-09 22:36:19.226324,True,James Robinson,allenfrank@example.net,2025-01-31,0,0,Recognize,Sports,77.28
12089,804,725,sess_728,add_to_cart,2025-11-15 13:55:05.238931,True,Dr. Kimberly Morris,wross@example.com,2025-06-09,0,0,Series,Books,201.99
5966,525,800,sess_728,purchase,2026-04-25 07:59:33.214026,True,Shannon Johnson,shelley06@example.org,2024-06-10,0,0,Fire,Clothing,361.65
11267,129,1078,sess_728,purchase,2026-06-03 08:35:09.237113,True,Tammy Patton,april56@example.org,2025-02-12,0,0,Night,Clothing,317.4
12701,583,192,sess_729,purchase,2025-11-17 14:55:02.242937,True,Evan Sanders,edwardspatricia@example.org,invalid_date,0,0,Either,Clothing,210.43
6314,634,887,sess_73,add_to_cart,2025-08-07 01:21:18.214026,True,Brandi Hernandez,tking@example.net,2023-02-01,0,0,Partner,Home,487.14
535,132,119,sess_730,view,2025-08-01 20:31:41.181409,True,Antonio Huffman,williamsfrank@example.net,2021-12-27,0,0,Responsibility,Books,288.07
2079,851,885,sess_730,add_to_cart,2025-12-05 01:53:32.186925,True,Sean Reynolds,yaustin@example.org,2021-07-10,0,0,People,Books,357.68
4898,372,863,sess_732,view,2025-06-24 09:38:58.209185,True,Jonathan Morrison,jacksonalexandra@example.com,2025-05-20,0,0,Community,Home,495.99
1080,6,215,sess_732,purchase,2025-07-27 23:27:49.183414,True,UNKNOWN,villabryan@example.com,invalid_date,0,0,Thing,Sports,156.33
3994,219,833,sess_732,add_to_cart,2025-08-12 23:53:11.197951,True,Jordan Smith,redwards@example.com,2024-10-19,0,0,Town,Home,40.62
684,107,770,sess_733,view,2025-12-03 03:37:41.181409,True,Gabriel Mcpherson Jr.,christinekelly@example.net,2026-05-06,0,0,Standard,Books,302.49
13632,83,684,sess_734,add_to_cart,2025-11-28 20:22:43.247953,True,Claire Smith,martinezmelissa@example.com,2023-09-28,0,0,Research,Electronics,390.44
1059,22,1022,sess_734,purchase,2026-02-02 01:29:48.183414,True,Amanda Rodriguez,laceyblake@example.net,2024-06-07,0,0,Job,Home,410.03
9365,594,777,sess_734,add_to_cart,2026-03-13 04:30:26.228610,True,Tracy Patel,ojordan@example.net,2025-11-16,0,0,Teacher,Home,272.89
3550,206,221,sess_735,purchase,2026-01-07 01:34:17.186925,True,Devon Fox,invalid_email,2025-08-19,1,1,Born,Clothing,202.08
7608,1002,1041,sess_735,purchase,2026-02-10 07:38:43.222317,True,Cheryl Martinez,davidfrederick@example.org,2023-05-25,0,0,Fly,Home,35.77
14446,880,457,sess_735,view,2026-03-26 17:12:27.249957,True,UNKNOWN,juliecoffey@example.com,2022-03-08,0,0,Agent,Books,330.26
8778,505,62,sess_735,purchase,2026-04-22 23:31:21.226324,True,Whitney Murray,khawkins@example.org,2023-09-13,0,0,Month,Clothing,478.95
14404,335,513,sess_736,purchase,2025-11-28 13:25:34.249957,True,Mary Morton,lopezashley@example.com,2023-07-28,0,0,Place,Electronics,448.38
13910,905,672,sess_736,add_to_cart,2026-01-31 08:09:04.247953,True,Douglas Chan,nicholas28@example.net,invalid_date,0,0,Fact,Sports,409.23
8087,689,323,sess_736,view,2026-03-30 00:55:20.222317,True,Michael Pena,hyang@example.net,2026-03-19,0,0,Run,Sports,433.1
13069,320,379,sess_738,add_to_cart,2025-08-10 07:05:14.243940,True,Sandra Middleton,ymurphy@example.org,2024-01-25,0,0,Man,Sports,257.72
11143,1002,709,sess_738,add_to_cart,2026-05-16 11:44:01.235934,True,Cheryl Martinez,davidfrederick@example.org,2023-05-25,0,0,As,Books,0.0
427,516,232,sess_739,purchase,2026-01-19 15:55:16.178635,True,Justin Wilson,smallderek@example.com,2022-04-27,0,0,Ever,Books,152.48
13637,132,33,sess_739,purchase,2026-02-16 17:47:36.247953,True,Antonio Huffman,williamsfrank@example.net,2021-12-27,0,0,Blood,Electronics,191.28
5422,299,182,sess_739,view,2026-02-19 17:55:51.212022,True,Amy Freeman,bbarton@example.net,2022-01-18,0,0,Bit,Books,339.32
4864,629,709,sess_740,purchase,2025-08-20 03:21:37.209185,True,Tyler Anderson,andrescarpenter@example.net,2025-07-24,0,0,As,Books,0.0
10656,801,954,sess_740,purchase,2025-12-10 19:33:03.228610,True,Tammy Bradley,william56@example.com,2023-03-25,0,0,Mother,Home,390.02
4661,782,232,sess_741,view,2025-10-02 08:34:38.207677,True,Leonard Graham,sbaker@example.org,2023-05-08,0,0,Ever,Books,152.48
4309,818,14,sess_741,add_to_cart,2025-12-04 01:04:08.202536,True,Scott Thompson,raymond98@example.org,2021-07-01,0,0,Man,Sports,34.06
3884,450,247,sess_741,view,2026-05-24 02:54:54.197951,True,James Arnold,melanie75@example.org,2021-08-10,0,0,Fish,Books,155.83
13211,203,712,sess_742,add_to_cart,2025-09-27 07:28:53.245946,True,John Cox,jason86@example.com,2024-05-08,0,0,Dog,Sports,285.39
610,381,1029,sess_743,add_to_cart,2026-04-15 13:46:24.181409,True,Phillip Wright,deantimothy@example.org,2025-08-17,0,0,Contain,Clothing,364.16
5046,290,1015,sess_744,add_to_cart,2026-02-16 15:16:27.209185,True,Jennifer Young,doylejaime@example.net,2024-11-01,0,0,Never,Books,104.49
12027,892,101,sess_745,add_to_cart,2025-07-29 16:43:42.238931,True,Michelle Ellis,rhondabaker@example.org,2022-02-26,0,0,Effect,Sports,461.37
12158,443,439,sess_745,add_to_cart,2026-04-20 22:00:17.240934,True,Antonio Bentley,emily97@example.org,2024-05-26,0,0,Rule,Sports,329.17
1868,54,643,sess_747,view,2026-05-24 02:33:31.186925,True,Scott Werner,julie12@example.net,2024-11-21,0,0,Wrong,Electronics,481.43
3462,415,993,sess_748,view,2025-06-20 09:19:55.186925,True,Ashley Morales,joshua50@example.net,2021-10-03,0,0,Age,Electronics,197.73
9920,901,819,sess_748,add_to_cart,2025-07-03 16:43:41.228610,True,Jocelyn Stone,reynoldsjennifer@example.com,2026-02-20,0,0,Explain,Home,469.98
13742,888,449,sess_748,view,2025-07-10 06:38:29.247953,True,Martin Benson,dianemarshall@example.com,2025-08-18,0,0,Put,Sports,463.59
8403,162,904,sess_748,purchase,2025-10-09 10:28:08.224321,True,Jim Barker,kellyschroeder@example.net,2024-01-19,0,0,Issue,Clothing,260.03
11314,1033,221,sess_748,add_to_cart,2025-10-13 10:03:06.237113,True,Lindsey Hogan,rayantonio@example.com,2022-07-11,0,0,Born,Clothing,202.08
421,1053,1091,sess_748,add_to_cart,2026-01-05 04:53:43.178635,True,Marvin Bates,james59@example.com,2022-10-25,0,0,Mention,Sports,474.38
13523,602,504,sess_75,purchase,2025-10-09 22:15:14.245946,True,Diane Ingram,david48@example.net,2022-10-24,0,0,Interesting,Sports,364.48
9274,39,893,sess_75,view,2026-03-26 18:27:48.228610,True,James Hall,pinedaanthony@example.org,2024-05-10,0,0,Buy,Books,207.05
8551,838,632,sess_75,add_to_cart,2026-04-04 06:07:45.224321,True,Ashley Blair,invalid_email,2022-06-15,1,1,Relationship,Electronics,484.58
3031,712,126,sess_750,purchase,2025-06-16 10:18:39.186925,True,Katherine Baker,johndavidson@example.org,invalid_date,0,0,Learn,Sports,66.83
5439,593,870,sess_750,purchase,2025-09-06 06:20:23.212022,True,Tabitha White,laurie12@example.com,2021-12-21,0,0,Three,Home,372.48
4156,744,661,sess_750,purchase,2025-11-23 08:24:23.199974,True,Ian Murray,amassey@example.org,2024-01-11,0,0,How,Sports,209.51
3058,780,1050,sess_750,purchase,2026-05-23 13:12:09.186925,True,Terri Mcclure,christopherbaird@example.net,2022-03-07,0,0,Purpose,Books,475.86
10138,1009,871,sess_750,purchase,2026-06-08 23:06:02.228610,True,Paul Lopez,adavis@example.net,2024-10-27,0,0,Across,Home,84.14
9728,906,301,sess_751,purchase,2025-07-01 05:09:33.228610,True,Amanda Kelly,julie81@example.org,2025-08-13,0,0,New,Sports,360.87
7845,844,616,sess_751,purchase,2025-11-25 16:49:44.222317,True,Dylan Peterson,gailmccarthy@example.org,2024-04-04,0,0,Half,Home,110.15
11228,1087,996,sess_751,view,2025-11-27 06:37:24.237113,True,Megan Holloway,bruce23@example.org,2025-08-09,0,0,Before,Sports,494.94
9649,264,718,sess_751,add_to_cart,2026-04-05 13:28:59.228610,True,Jeff Espinoza,carlos22@example.com,2023-01-05,0,0,Grow,Electronics,492.25
14095,875,578,sess_752,view,2025-10-27 12:05:38.249957,True,Benjamin Stewart,daviskimberly@example.org,2025-05-23,0,0,Role,Electronics,310.33
14295,911,934,sess_752,purchase,2025-12-29 06:57:16.249957,True,Yolanda Leonard,john29@example.com,2024-05-28,0,0,Second,Electronics,0.0
13104,1014,522,sess_752,view,2026-01-25 20:35:50.243940,True,Alan Duncan,millereric@example.com,2024-01-30,0,0,Radio,Books,0.0
4475,203,706,sess_752,add_to_cart,2026-04-12 01:46:27.203543,True,John Cox,jason86@example.com,2024-05-08,0,0,Tree,Electronics,0.0
12782,438,980,sess_752,view,2026-04-21 18:16:25.242937,True,Rebecca Norris,briansawyer@example.com,2022-01-10,0,0,Although,Books,18.67
1950,275,1073,sess_753,purchase,2025-12-24 12:09:12.186925,True,Mr. David Sparks,rreeves@example.com,2021-11-14,0,0,Herself,Clothing,0.0
7153,369,749,sess_754,add_to_cart,2026-01-06 14:41:06.218542,True,Julie Duke,welchdarren@example.com,2023-03-19,0,0,Woman,Books,138.27
1755,859,701,sess_754,add_to_cart,2026-03-28 00:29:28.186925,True,Katherine Roy,jessicapearson@example.com,invalid_date,0,0,No,Books,241.97
9400,1081,957,sess_755,view,2025-08-02 14:39:40.228610,True,Sonya Cabrera,michael78@example.net,2023-11-24,0,0,Agreement,Home,219.45
13480,651,763,sess_756,view,2025-10-29 15:16:35.245946,True,Chad Skinner,mariawalker@example.org,2023-06-23,0,0,Consider,Home,480.06
4966,1023,510,sess_756,purchase,2025-11-13 15:46:20.209185,True,Julie Berger,hsmith@example.net,invalid_date,0,0,Minute,Electronics,444.66
6935,404,314,sess_756,purchase,2026-01-08 04:38:43.216529,True,Jessica Camacho,paulmiller@example.com,2024-08-20,0,0,Trouble,Clothing,196.69
3033,735,272,sess_756,view,2026-01-27 12:27:10.186925,True,Timothy Johnson,tlopez@example.com,invalid_date,0,0,As,Clothing,234.8
4037,178,1064,sess_756,add_to_cart,2026-06-07 02:49:04.197951,True,Laura Barnes,jgrimes@example.com,2023-05-03,0,0,Attorney,Clothing,400.96
9837,653,955,sess_757,add_to_cart,2026-01-26 03:28:30.228610,True,Ann Lewis,colin38@example.com,2024-03-09,0,0,Nature,Clothing,339.01
